tic,hedge_volume,unit_hedgevol,datadate,product,maturity_year,daily_volume,volume_ann_multiplier,index,file_header,row_num,maturity_year_old,product_type,instrument,volume_hedge_new,unit_hedge,price1_new,price1_name,price2_new,price2_name,price3_new,price3_name,fair_value_new,any_odd_thing_new,idnum,price4_new,price4_name,fair_valueinmillions_new,volume_num_orig,filedate_str,hedge_unit_multiplier,thousand_correction,gas_dummy,unit_hedge_orig,maturity_temp
XCO,1.7664093,mmcf,19mar2007,gas,2012,,1,883,XCO20070319,8,2012,gas,swaps,1830,mmbtus,4.51,weighted average strike price per mmbtu,.,,.,,Neg2929,.,13, , ,,1830,20070319,.00096525095,1,1,mmbtu,2012
XCO,1.761583,mmcf,19mar2007,gas,2013,,1,884,XCO20070319,9,2013,gas,swaps,1825,mmbtus,4.51,weighted average strike price per mmbtu,.,,.,,Neg2639,.,13, , ,,1825,20070319,.00096525095,1,1,mmbtu,2013
XCO,.73400003,mbbl,19mar2007,oil,2007,,1,885,XCO20070319,13,2007,oil,swaps,734,bbls,69.52,weighted average strike price per bbl,.,,.,,3234,.,13, , ,,734,20070319,.001,1,0,bbl,2007
XCO,.32700002,mbbl,19mar2007,oil,2008,,1,886,XCO20070319,14,2008,oil,swaps,327,bbls,62.67,weighted average strike price per bbl,.,,.,,Neg1455,.,13, , ,,327,20070319,.001,1,0,bbl,2008
XCO,.12,mbbl,19mar2007,oil,2009,,1,887,XCO20070319,15,2009,oil,swaps,120,bbls,60.8,weighted average strike price per bbl,.,,.,,Neg670,.,13, , ,,120,20070319,.001,1,0,bbl,2009
XCO,.108,mbbl,19mar2007,oil,2010,,1,888,XCO20070319,16,2010,oil,swaps,108,bbls,59.85,weighted average strike price per bbl,.,,.,,Neg605,.,13, , ,,108,20070319,.001,1,0,bbl,2010
XCO,24.599421,mmcf,29feb2008,gas,2008,,1,889,XCO20080229,2,q1|2008,gas,swaps,25485,mmbtu,8.59,weighted average contract price per mmbtu,.,,.,,,.,13, , ,,25485,20080229,.00096525095,1,1,mmbtu,q1|2008
XCO,25.757721,mmcf,29feb2008,gas,2008,,1,890,XCO20080229,3,q2|2008,gas,swaps,26685,mmbtu,8.27,weighted average contract price per mmbtu,.,,.,,,.,13, , ,,26685,20080229,.00096525095,1,1,mmbtu,q2|2008
XCO,25.974903,mmcf,29feb2008,gas,2008,,1,891,XCO20080229,4,q3|2008,gas,swaps,26910,mmbtu,8.29,weighted average contract price per mmbtu,.,,.,,,.,13, , ,,26910,20080229,.00096525095,1,1,mmbtu,q3|2008
XCO,25.974903,mmcf,29feb2008,gas,2008,,1,892,XCO20080229,5,q4|2008,gas,swaps,26910,mmbtu,8.39,weighted average contract price per mmbtu,.,,.,,,.,13, , ,,26910,20080229,.00096525095,1,1,mmbtu,q4|2008
XCO,.35500002,mbbl,29feb2008,oil,2008,,1,893,XCO20080229,2,q1|2008,oil,swaps,355,bbl,68.27,weighted average contract price per bbl,.,,.,,,.,13, , ,,355,20080229,.001,1,0,bbl,q1|2008
XCO,.35500002,mbbl,29feb2008,oil,2008,,1,894,XCO20080229,3,q2|2008,oil,swaps,355,bbl,68.23,weighted average contract price per bbl,.,,.,,,.,13, , ,,355,20080229,.001,1,0,bbl,q2|2008
XCO,.35800001,mbbl,29feb2008,oil,2008,,1,895,XCO20080229,4,q3|2008,oil,swaps,358,bbl,68.2,weighted average contract price per bbl,.,,.,,,.,13, , ,,358,20080229,.001,1,0,bbl,q3|2008
XCO,.35800001,mbbl,29feb2008,oil,2008,,1,896,XCO20080229,5,q4|2008,oil,swaps,358,bbl,68.16,weighted average contract price per bbl,.,,.,,,.,13, , ,,358,20080229,.001,1,0,bbl,q4|2008
XCO,91.75193,mmcf,29feb2008,gas,2009,,1,897,XCO20080229,6,2009,gas,swaps,95055,mmbtu,8.09,weighted average contract price per mmbtu,.,,.,,,.,13, , ,,95055,20080229,.00096525095,1,1,mmbtu,2009
XCO,35.80888,mmcf,29feb2008,gas,2010,,1,898,XCO20080229,7,2010,gas,swaps,37098,mmbtu,7.94,weighted average contract price per mmbtu,.,,.,,,.,13, , ,,37098,20080229,.00096525095,1,1,mmbtu,2010
XCO,1.215,mbbl,29feb2008,oil,2009,,1,899,XCO20080229,6,2009,oil,swaps,1215,bbl,69.11,weighted average contract price per bbl,.,,.,,,.,13, , ,,1215,20080229,.001,1,0,bbl,2009
XCO,.47300002,mbbl,29feb2008,oil,2010,,1,900,XCO20080229,7,2010,oil,swaps,473,bbl,84.85,weighted average contract price per bbl,.,,.,,,.,13, , ,,473,20080229,.001,1,0,bbl,2010
XCO,1.761583,mmcf,29feb2008,gas,2011,,1,901,XCO20080229,8,2011,gas,swaps,1825,mmbtu,4.51,weighted average contract price per mmbtu,.,,.,,,.,13, , ,,1825,20080229,.00096525095,1,1,mmbtu,2011
XCO,1.7664093,mmcf,29feb2008,gas,2012,,1,902,XCO20080229,9,2012,gas,swaps,1830,mmbtu,4.51,weighted average contract price per mmbtu,.,,.,,,.,13, , ,,1830,20080229,.00096525095,1,1,mmbtu,2012
XCO,1.761583,mmcf,29feb2008,gas,2013,,1,903,XCO20080229,10,2013,gas,swaps,1825,mmbtu,4.51,weighted average contract price per mmbtu,.,,.,,,.,13, , ,,1825,20080229,.00096525095,1,1,mmbtu,2013
XCO,96.399612,mmcf,29feb2008,gas,2008,,1,904,XCO20080229,3,2008,gas,swaps,99870,mmbtu,8.36,weighted average strike price per mmbtu,.,,.,,53993,.,13, , ,,99870,20080229,.00096525095,1,1,mmbtu,2008
XCO,77.659264,mmcf,29feb2008,gas,2009,,1,905,XCO20080229,4,2009,gas,swaps,80455,mmbtu,7.94,weighted average strike price per mmbtu,.,,.,,Neg43826,.,13, , ,,80455,20080229,.00096525095,1,1,mmbtu,2009
XCO,28.762548,mmcf,29feb2008,gas,2010,,1,906,XCO20080229,5,2010,gas,swaps,29798,mmbtu,7.79,weighted average strike price per mmbtu,.,,.,,Neg20794,.,13, , ,,29798,20080229,.00096525095,1,1,mmbtu,2010
XCO,1.761583,mmcf,29feb2008,gas,2011,,1,907,XCO20080229,6,2011,gas,swaps,1825,mmbtu,4.51,weighted average strike price per mmbtu,.,,.,,Neg5923,.,13, , ,,1825,20080229,.00096525095,1,1,mmbtu,2011
XCO,1.7664093,mmcf,29feb2008,gas,2012,,1,908,XCO20080229,7,2012,gas,swaps,1830,mmbtu,4.51,weighted average strike price per mmbtu,.,,.,,Neg5834,.,13, , ,,1830,20080229,.00096525095,1,1,mmbtu,2012
XCO,1.761583,mmcf,29feb2008,gas,2013,,1,909,XCO20080229,8,2013,gas,swaps,1825,mmbtu,4.51,weighted average strike price per mmbtu,.,,.,,Neg5618,.,13, , ,,1825,20080229,.00096525095,1,1,mmbtu,2013
XCO,1.4250001,mbbl,29feb2008,oil,2008,,1,910,XCO20080229,12,2008,oil,swaps,1425,bbl,68.22,weighted average strike price per bbl,.,,.,,Neg34667,.,13, , ,,1425,20080229,.001,1,0,bbl,2008
XCO,.85000002,mbbl,29feb2008,oil,2009,,1,911,XCO20080229,13,2009,oil,swaps,850,bbl,60.09,weighted average strike price per bbl,.,,.,,Neg22295,.,13, , ,,850,20080229,.001,1,0,bbl,2009
XCO,.108,mbbl,29feb2008,oil,2010,,1,912,XCO20080229,14,2010,oil,swaps,108,bbl,59.85,weighted average strike price per bbl,.,,.,,Neg2424,.,13, , ,,108,20080229,.001,1,0,bbl,2010
PDCE,4739.3823,mmcf,27feb2013,gas,2013,,1,913,PDCE20130227,7,2013,natural gas,floors,4910,bbtu,$6.20 ,weighted-averagecontractprice,,,.,.,,nymex,14, , ,$23.30 ,4910,20130227,.96525097,1,1,bbtu,2013
PDCE,21790.059,mmcf,27feb2013,gas,2013,,1,914,PDCE20130227,7,2013,natural gas,fixed-price swaps,22574.5,gas -bbtu(1)oil - mbbls,$4.62 ,weighted-averagecontractprice,,,.,.,,nymex,14, , ,$23.30 ,22574.5,20130227,.96525097,1,1,bbtu,2013
PDCE,22510.328,mmcf,27feb2013,gas,2013,,1,915,PDCE20130227,7,2013,natural gas,cigbasis protection swaps,23320.7,bbtu,$(0.83,weighted-averagecontractprice,,,.,.,,nymex,14, , ,$23.30 ,23320.699,20130227,.96525097,1,1,bbtu,2013
PDCE,12924.711,mmcf,27feb2013,gas,2014,,1,916,PDCE20130227,8,2014,natural gas,fixed-price swaps,13390,gas -bbtu(1)oil - mbbls,4.03,weighted-averagecontractprice,,,.,.,,nymex,14, , ,Neg0.1,13390,20130227,.96525097,1,1,bbtu,2014
PDCE,8523.166,mmcf,27feb2013,gas,2014,,1,917,PDCE20130227,8,2014,natural gas,cigbasis protection swaps,8830,bbtu,neg0.22,weighted-averagecontractprice,,,.,.,,nymex,14, , ,Neg0.1,8830,20130227,.96525097,1,1,bbtu,2014
PDCE,694.98071,mmcf,27feb2013,gas,2015,,1,918,PDCE20130227,9,2015,natural gas,floors,720,bbtu,4,weighted-averagecontractprice,,,.,.,,nymex,14, , ,Neg2.6,720,20130227,.96525097,1,1,bbtu,2015
PDCE,8803.0889,mmcf,27feb2013,gas,2015,,1,919,PDCE20130227,9,2015,natural gas,fixed-price swaps,9120,gas -bbtu(1)oil - mbbls,3.91,weighted-averagecontractprice,,,.,.,,nymex,14, , ,Neg2.6,9120,20130227,.96525097,1,1,bbtu,2015
PDCE,6949.8071,mmcf,27feb2013,gas,2016,,1,920,PDCE20130227,10,2016,natural gas,fixed-price swaps,7200,gas -bbtu(1)oil - mbbls,3.84,weighted-averagecontractprice,,,.,.,,nymex,14, , ,Neg3.9,7200,20130227,.96525097,1,1,bbtu,2016
PDCE,226.83398,mmcf,27feb2013,gas,2014,,1,921,PDCE20130227,13,2014,natural gas,collars,235,gas -bbtu(1)oil - mbbls,4,weighted-averagecontract pricefloors,5.45,weighted-averagecontract priceceilings,.,.,,cig,14, , ,0.2,235,20130227,.96525097,1,1,bbtu,2014
PDCE,1076.2549,mmcf,27feb2013,gas,2015,,1,922,PDCE20130227,14,2015,natural gas,collars,1115,gas -bbtu(1)oil - mbbls,4.5,weighted-averagecontract pricefloors,5.67,weighted-averagecontract priceceilings,.,.,,cig,14, , ,1.8,1115,20130227,.96525097,1,1,bbtu,2015
PDCE,4660.2314,mmcf,27feb2013,gas,2014,,1,923,PDCE20130227,14,2014,natural gas,fixed-price swaps,4828,gas -bbtu(1)oil - mbbls,4,weighted-averagecontractprice,,,.,.,,cig,14, , ,1.8,4828,20130227,.96525097,1,1,bbtu,2014
PDCE,1003.861,mmcf,27feb2013,gas,2013,,1,924,PDCE20130227,15,2013,natural gas,collars,1040,gas -bbtu(1)oil - mbbls,4.5,weighted-averagecontract pricefloors,5.67,weighted-averagecontract priceceilings,.,.,,cig,14, , ,0.6,1040,20130227,.96525097,1,1,bbtu,2013
PDCE,2635.1353,mmcf,27feb2013,gas,2015,,1,925,PDCE20130227,15,2015,natural gas,fixed-price swaps,2730,gas -bbtu(1)oil - mbbls,4.01,weighted-averagecontractprice,,,.,.,,cig,14, , ,0.6,2730,20130227,.96525097,1,1,bbtu,2015
PDCE,955.98456,mmcf,27feb2013,gas,2013,,1,926,PDCE20130227,18,2013,natural gas,fixed-price swaps,990.4,gas -bbtu(1)oil - mbbls,6.18,weighted-averagecontractprice,,,.,.,,pepl,14, , ,2.8,990.40002,20130227,.96525097,1,1,bbtu,2013
PDCE,1105.6,mbbl,27feb2013,oil,2013,,1,927,PDCE20130227,24,2013,crude oil,collars,1105.6,gas -bbtu(1)oil - mbbls,80.46,weighted-averagecontract pricefloors,103.58,weighted-averagecontract priceceilings,.,.,,nymex,14, , ,4.7,1105.6,20130227,1,1,0,mbbl,2013
PDCE,1220.9,mbbl,27feb2013,oil,2013,,1,928,PDCE20130227,24,2013,crude oil,fixed-price swaps,1220.9,gas -bbtu(1)oil - mbbls,96.26,weighted-averagecontractprice,,,.,.,,nymex,14, , ,4.7,1220.9,20130227,1,1,0,mbbl,2013
PDCE,1032,mbbl,27feb2013,oil,2014,,1,929,PDCE20130227,25,2014,crude oil,collars,1032,gas -bbtu(1)oil - mbbls,82.83,weighted-averagecontract pricefloors,102.55,weighted-averagecontract priceceilings,.,.,,nymex,14, , ,0.6,1032,20130227,1,1,0,mbbl,2014
PDCE,360,mbbl,27feb2013,oil,2014,,1,930,PDCE20130227,25,2014,crude oil,fixed-price swaps,360,gas -bbtu(1)oil - mbbls,97.36,weighted-averagecontractprice,,,.,.,,nymex,14, , ,0.6,360,20130227,1,1,0,mbbl,2014
PDCE,36,mbbl,27feb2013,oil,2015,,1,931,PDCE20130227,26,2015,crude oil,collars,36,gas -bbtu(1)oil - mbbls,90,weighted-averagecontract pricefloors,106.15,weighted-averagecontract priceceilings,.,.,,nymex,14, , ,0.2,36,20130227,1,1,0,mbbl,2015
PDCE,14794.884,mmcf,21feb2014,gas,2014,,1,932,PDCE20140221,7,2014,natural gas,fixed-price swaps,15327.5,gas -bbtu(1)oil - mbbls,$4.12 ,weighted-averagecontractprice,,,.,.,,nymex,14, , ,$(0.9,15327.5,20140221,.96525097,1,1,bbtu,2014
PDCE,5795.3667,mmcf,21feb2014,gas,2014,,1,933,PDCE20140221,7,2014,natural gas,basis protection swaps,6004,bbtu,$(0.21,weighted-averagecontractprice,,,.,.,,nymex,14, , ,$(0.9,6004,20140221,.96525097,1,1,bbtu,2014
PDCE,5656.3706,mmcf,21feb2014,gas,2015,,1,934,PDCE20140221,8,2015,natural gas,collars,5860,gas -bbtu(1)oil - mbbls,4,weighted-averagecontract pricefloors,4.48,weighted-averagecontract priceceilings,.,.,,nymex,14, , ,Neg0.2,5860,20140221,.96525097,1,1,bbtu,2015
PDCE,11805.02,mmcf,21feb2014,gas,2015,,1,935,PDCE20140221,8,2015,natural gas,fixed-price swaps,12230,gas -bbtu(1)oil - mbbls,4.1,weighted-averagecontractprice,,,.,.,,nymex,14, , ,Neg0.2,12230,20140221,.96525097,1,1,bbtu,2015
PDCE,1563.7065,mmcf,21feb2014,gas,2015,,1,936,PDCE20140221,8,2015,natural gas,basis protection swaps,1620,bbtu,neg0.27,weighted-averagecontractprice,,,.,.,,nymex,14, , ,Neg0.2,1620,20140221,.96525097,1,1,bbtu,2015
PDCE,4652.5098,mmcf,21feb2014,gas,2016,,1,937,PDCE20140221,9,2016,natural gas,collars,4820,gas -bbtu(1)oil - mbbls,4.03,weighted-averagecontract pricefloors,4.48,weighted-averagecontract priceceilings,.,.,,nymex,14, , ,Neg1.3,4820,20140221,.96525097,1,1,bbtu,2016
PDCE,11505.792,mmcf,21feb2014,gas,2016,,1,938,PDCE20140221,9,2016,natural gas,fixed-price swaps,11920,gas -bbtu(1)oil - mbbls,3.99,weighted-averagecontractprice,,,.,.,,nymex,14, , ,Neg1.3,11920,20140221,.96525097,1,1,bbtu,2016
PDCE,1573.3591,mmcf,21feb2014,gas,2017,,1,939,PDCE20140221,10,2017,natural gas,collars,1630,gas -bbtu(1)oil - mbbls,4.25,weighted-averagecontract pricefloors,5,weighted-averagecontract priceceilings,.,.,,nymex,14, , ,0.6,1630,20140221,.96525097,1,1,bbtu,2017
PDCE,603.28186,mmcf,21feb2014,gas,2017,,1,940,PDCE20140221,10,2017,natural gas,fixed-price swaps,625,gas -bbtu(1)oil - mbbls,4.22,weighted-averagecontractprice,,,.,.,,nymex,14, , ,0.6,625,20140221,.96525097,1,1,bbtu,2017
PDCE,4660.2314,mmcf,21feb2014,gas,2014,,1,941,PDCE20140221,13,2014,natural gas,fixed-price swaps,4828,gas -bbtu(1)oil - mbbls,4,weighted-averagecontractprice,,,.,.,,cig,14, , ,0.4,4828,20140221,.96525097,1,1,bbtu,2014
PDCE,2635.1353,mmcf,21feb2014,gas,2015,,1,942,PDCE20140221,14,2015,natural gas,fixed-price swaps,2730,gas -bbtu(1)oil - mbbls,4.01,weighted-averagecontractprice,,,.,.,,cig,14, , ,0.6,2730,20140221,.96525097,1,1,bbtu,2015
PDCE,1032,mbbl,21feb2014,oil,2014,,1,943,PDCE20140221,20,2014,crude oil,collars,1032,gas -bbtu(1)oil - mbbls,$82.83 ,weighted-averagecontract pricefloors,$102.55 ,weighted-averagecontract priceceilings,.,.,,nymex,14, , ,$(12.6,1032,20140221,1,1,0,mbbl,2014
PDCE,3080,mbbl,21feb2014,oil,2014,,1,944,PDCE20140221,20,2014,crude oil,fixed-price swaps,3080,gas -bbtu(1)oil - mbbls,$91.14 ,weighted-averagecontractprice,,,.,.,,nymex,14, , ,$(12.6,3080,20140221,1,1,0,mbbl,2014
PDCE,336,mbbl,21feb2014,oil,2015,,1,945,PDCE20140221,21,2015,crude oil,collars,336,gas -bbtu(1)oil - mbbls,81.07,weighted-averagecontract pricefloors,97.76,weighted-averagecontract priceceilings,.,.,,nymex,14, , ,2.9,336,20140221,1,1,0,mbbl,2015
PDCE,4165,mbbl,21feb2014,oil,2015,,1,946,PDCE20140221,21,2015,crude oil,fixed-price swaps,4165,gas -bbtu(1)oil - mbbls,88.67,weighted-averagecontractprice,,,.,.,,nymex,14, , ,2.9,4165,20140221,1,1,0,mbbl,2015
PDCE,7084.9419,mmcf,19feb2015,gas,2015,,1,947,PDCE20150219,7,2015,natural gas,collars,7340,gas -bbtu(1)oil - mbbls,$3.93 ,weighted-averagecontract pricefloors,$4.31 ,weighted-averagecontract priceceilings,.,.,,nymex,14, , ,$19.10 ,7340,20150219,.96525097,1,1,bbtu,2015
PDCE,11983.591,mmcf,19feb2015,gas,2015,,1,948,PDCE20150219,7,2015,natural gas,fixed-price swaps,12415,gas -bbtu(1)oil - mbbls,$4.04 ,weighted-averagecontractprice,,,.,.,,nymex,14, , ,$19.10 ,12415,20150219,.96525097,1,1,bbtu,2015
PDCE,9266.4092,mmcf,19feb2015,gas,2015,,1,949,PDCE20150219,7,2015,natural gas,basis protection swaps,9600,bbtu,$(0.24,weighted-averagecontractprice,,,.,.,,nymex,14, , ,$19.10 ,9600,20150219,.96525097,1,1,bbtu,2015
PDCE,7548.2627,mmcf,19feb2015,gas,2016,,1,950,PDCE20150219,8,2016,natural gas,collars,7820,gas -bbtu(1)oil - mbbls,3.88,weighted-averagecontract pricefloors,4.24,weighted-averagecontract priceceilings,.,.,,nymex,14, , ,14,7820,20150219,.96525097,1,1,bbtu,2016
PDCE,18996.139,mmcf,19feb2015,gas,2016,,1,951,PDCE20150219,8,2016,natural gas,fixed-price swaps,19680,gas -bbtu(1)oil - mbbls,3.98,weighted-averagecontractprice,,,.,.,,nymex,14, , ,14,19680,20150219,.96525097,1,1,bbtu,2016
PDCE,4951.7373,mmcf,19feb2015,gas,2017,,1,952,PDCE20150219,9,2017,natural gas,collars,5130,gas -bbtu(1)oil - mbbls,3.91,weighted-averagecontract pricefloors,4.34,weighted-averagecontract priceceilings,.,.,,nymex,14, , ,4,5130,20150219,.96525097,1,1,bbtu,2017
PDCE,9749.0352,mmcf,19feb2015,gas,2017,,1,953,PDCE20150219,9,2017,natural gas,fixed-price swaps,10100,gas -bbtu(1)oil - mbbls,3.99,weighted-averagecontractprice,,,.,.,,nymex,14, , ,4,10100,20150219,.96525097,1,1,bbtu,2017
PDCE,2635.1353,mmcf,19feb2015,gas,2015,,1,954,PDCE20150219,12,2015,natural gas,fixed-price swaps,2730,gas -bbtu(1)oil - mbbls,4.01,weighted-averagecontractprice,,,.,.,,cig,14, , ,3.4,2730,20150219,.96525097,1,1,bbtu,2015
PDCE,686,mbbl,19feb2015,oil,2015,,1,955,PDCE20150219,18,2015,crude oil,collars,686,gas -bbtu(1)oil - mbbls,$85.63 ,weighted-averagecontract pricefloors,$96.86 ,weighted-averagecontract priceceilings,.,.,,nymex,14, , ,$164.40 ,686,20150219,1,1,0,mbbl,2015
PDCE,4514,mbbl,19feb2015,oil,2015,,1,956,PDCE20150219,18,2015,crude oil,fixed-price swaps,4514,gas -bbtu(1)oil - mbbls,$89.12 ,weighted-averagecontractprice,,,.,.,,nymex,14, , ,$164.40 ,4514,20150219,1,1,0,mbbl,2015
PDCE,1740,mbbl,19feb2015,oil,2016,,1,957,PDCE20150219,19,2016,crude oil,collars,1740,gas -bbtu(1)oil - mbbls,77.59,weighted-averagecontract pricefloors,97.55,weighted-averagecontract priceceilings,.,.,,nymex,14, , ,94.6,1740,20150219,1,1,0,mbbl,2016
PDCE,2400,mbbl,19feb2015,oil,2016,,1,958,PDCE20150219,19,2016,crude oil,fixed-price swaps,2400,gas -bbtu(1)oil - mbbls,90.37,weighted-averagecontractprice,,,.,.,,nymex,14, , ,94.6,2400,20150219,1,1,0,mbbl,2016
PDCE,7548.2627,mmcf,22feb2016,gas,2016,,1,959,PDCE20160222,7,2016,natural gas,collars,7820,gas -bbtu(1)oil - mbbls,$3.88 ,weighted-averagecontract pricefloors,$4.24 ,weighted-averagecontract priceceilings,.,.,,nymex,14, , ,$41.20 ,7820,20160222,.96525097,1,1,bbtu,2016
PDCE,21167.953,mmcf,22feb2016,gas,2016,,1,960,PDCE20160222,7,2016,natural gas,fixed-price swaps,21930,gas -bbtu(1)oil - mbbls,$3.93 ,weighted-averagecontractprice,,,.,.,,nymex,14, , ,$41.20 ,21930,20160222,.96525097,1,1,bbtu,2016
PDCE,26640.926,mmcf,22feb2016,gas,2016,,1,961,PDCE20160222,7,2016,natural gas,basis protection swaps2,27600,bbtu,$(0.29,weighted-averagecontractprice,,,.,.,,nymex,14, , ,$41.20 ,27600,20160222,.96525097,1,1,bbtu,2016
PDCE,7644.7876,mmcf,22feb2016,gas,2017,,1,962,PDCE20160222,8,2017,natural gas,collars,7920,gas -bbtu(1)oil - mbbls,3.59,weighted-averagecontract pricefloors,4.13,weighted-averagecontract priceceilings,.,.,,nymex,14, , ,26.5,7920,20160222,.96525097,1,1,bbtu,2017
PDCE,23735.521,mmcf,22feb2016,gas,2017,,1,963,PDCE20160222,8,2017,natural gas,fixed-price swaps,24590,gas -bbtu(1)oil - mbbls,3.62,weighted-averagecontractprice,,,.,.,,nymex,14, , ,26.5,24590,20160222,.96525097,1,1,bbtu,2017
PDCE,11583.012,mmcf,22feb2016,gas,2017,,1,964,PDCE20160222,8,2017,natural gas,basis protection swaps2,12000,bbtu,neg0.28,weighted-averagecontractprice,,,.,.,,nymex,14, , ,26.5,12000,20160222,.96525097,1,1,bbtu,2017
PDCE,1187.2587,mmcf,22feb2016,gas,2018,,1,965,PDCE20160222,9,2018,natural gas,collars,1230,gas -bbtu(1)oil - mbbls,3,weighted-averagecontract pricefloors,3.67,weighted-averagecontract priceceilings,.,.,,nymex,14, , ,2.1,1230,20160222,.96525097,1,1,bbtu,2018
PDCE,13349.421,mmcf,22feb2016,gas,2018,,1,966,PDCE20160222,9,2018,natural gas,fixed-price swaps,13830,gas -bbtu(1)oil - mbbls,3.05,weighted-averagecontractprice,,,.,.,,nymex,14, , ,2.1,13830,20160222,.96525097,1,1,bbtu,2018
PDCE,1740,mbbl,22feb2016,oil,2016,,1,967,PDCE20160222,15,2016,crude oil,collars,1740,gas -bbtu(1)oil - mbbls,$77.59 ,weighted-averagecontract pricefloors,$97.55 ,weighted-averagecontract priceceilings,.,.,,nymex,14, , ,$178.80 ,1740,20160222,1,1,0,mbbl,2016
PDCE,2400,mbbl,22feb2016,oil,2016,,1,968,PDCE20160222,15,2016,crude oil,fixed-price swaps,2400,gas -bbtu(1)oil - mbbls,$90.37 ,weighted-averagecontractprice,,,.,.,,nymex,14, , ,$178.80 ,2400,20160222,1,1,0,mbbl,2016
PDCE,960,mbbl,22feb2016,oil,2017,,1,969,PDCE20160222,16,2017,crude oil,collars,960,gas -bbtu(1)oil - mbbls,54.06,weighted-averagecontract pricefloors,73.77,weighted-averagecontract priceceilings,.,.,,nymex,14, , ,15.1,960,20160222,1,1,0,mbbl,2017
PDCE,480,mbbl,22feb2016,oil,2017,,1,970,PDCE20160222,16,2017,crude oil,fixed-price swaps,480,gas -bbtu(1)oil - mbbls,56.99,weighted-averagecontractprice,,,.,.,,nymex,14, , ,15.1,480,20160222,1,1,0,mbbl,2017
PDCE,2464,mbbl,28feb2017,oil,2017,,1,971,PDCE20170228,8,2017,crude oil,collars,2464,gas - bbtu oil - mbbls,$49.54 ,weighted-averagecontract pricefloors,$62.32 ,weighted-averagecontract priceceilings,.,.,,nymex,14, , ,$(44.3,2464,20170228,1,1,0,mbbl,2017
PDCE,6002,mbbl,28feb2017,oil,2017,,1,972,PDCE20170228,8,2017,crude oil,fixed-price swaps,6002,gas - bbtu oil - mbbls,$49.14 ,weighted-averagecontractprice,,,.,.,,nymex,14, , ,$(44.3,6002,20170228,1,1,0,mbbl,2017
PDCE,1512,mbbl,28feb2017,oil,2018,,1,973,PDCE20170228,9,2018,crude oil,collars,1512,gas - bbtu oil - mbbls,41.85,weighted-averagecontract pricefloors,54.31,weighted-averagecontract priceceilings,.,.,,nymex,14, , ,Neg19.1,1512,20170228,1,1,0,mbbl,2018
PDCE,3364,mbbl,28feb2017,oil,2018,,1,974,PDCE20170228,9,2018,crude oil,fixed-price swaps,3364,gas - bbtu oil - mbbls,53.25,weighted-averagecontractprice,,,.,.,,nymex,14, , ,Neg19.1,3364,20170228,1,1,0,mbbl,2018
PDCE,7644.7876,mmcf,28feb2017,gas,2017,,1,975,PDCE20170228,15,2017,natural gas,collars,7920,gas - bbtu oil - mbbls,$3.59 ,weighted-averagecontract pricefloors,$4.13 ,weighted-averagecontract priceceilings,.,.,,nymex,14, , ,$(0.5,7920,20170228,.96525097,1,1,bbtu,2017
PDCE,26341.699,mmcf,28feb2017,gas,2017,,1,976,PDCE20170228,15,2017,natural gas,fixed-price swaps,27290,gas - bbtu oil - mbbls,$3.55 ,weighted-averagecontractprice,,,.,.,,nymex,14, , ,$(0.5,27290,20170228,.96525097,1,1,bbtu,2017
PDCE,27138.996,mmcf,28feb2017,gas,2017,,1,977,PDCE20170228,15,2017,natural gas,basis protection swaps,28116,bbtu,$(0.29,weighted-averagecontractprice,,,.,.,,nymex,14, , ,$(0.5,28116,20170228,.96525097,1,1,bbtu,2017
PDCE,1187.2587,mmcf,28feb2017,gas,2018,,1,978,PDCE20170228,16,2018,natural gas,collars,1230,gas - bbtu oil - mbbls,3,weighted-averagecontract pricefloors,3.67,weighted-averagecontract priceceilings,.,.,,nymex,14, , ,Neg6.1,1230,20170228,.96525097,1,1,bbtu,2018
PDCE,43706.563,mmcf,28feb2017,gas,2018,,1,979,PDCE20170228,16,2018,natural gas,fixed-price swaps,45280,gas - bbtu oil - mbbls,2.94,weighted-averagecontractprice,,,.,.,,nymex,14, , ,Neg6.1,45280,20170228,.96525097,1,1,bbtu,2018
PDCE,17567.568,mmcf,28feb2017,gas,2018,,1,980,PDCE20170228,16,2018,natural gas,basis protection swaps,18200,bbtu,neg0.29,weighted-averagecontractprice,,,.,.,,nymex,14, , ,Neg6.1,18200,20170228,.96525097,1,1,bbtu,2018
PETD,3146.718,mmcf,31mar2005,gas,2005,,1,981,PETD20050331,8,>=2005,natural gas,sale (short futures),3260000,mmbtu,$5.60 ,weightedaverageprice,,,.,.,"($1,982,964)",,15, , ,,3260000,20050331,.00096525095,1,1,mmbtu,>=2005
PETD,1090.7335,mmcf,31mar2005,gas,2005,,1,982,PETD20050331,9,>=2005,natural gas,purchase (long futures),1130000,mmbtu,$6.77 ,weightedaverageprice,,,.,.,"($486,490)",,15, , ,,1130000,20050331,.00096525095,1,1,mmbtu,>=2005
PETD,511.58301,mmcf,31mar2005,gas,2005,,1,983,PETD20050331,10,>=2005,natural gas,floor (options put),530000,mmbtu,$5.30 ,weightedaverageprice,,,.,.,"$134,242 ",,15, , ,,530000,20050331,.00096525095,1,1,mmbtu,>=2005
